state,joint_action,reward,time_left,score,time_elapsed,cur_gameloop,layout,layout_name,trial_id,player_0_id,player_1_id,player_0_is_human,player_1_is_human
"{""players"": [{""position"": [6, 2], ""orientation"": [0, -1], ""held_object"": {""name"": ""tomato"", ""position"": [6, 2]}}, {""position"": [1, 2], ""orientation"": [-1, 0], ""held_object"": null}], ""objects"": [{""name"": ""onion"", ""position"": [6, 4]}, {""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 2]}, {""name"": ""onion"", ""position"": [4, 2]}, {""name"": ""tomato"", ""position"": [4, 2]}], ""cooking_tick"": 10, ""is_cooking"": true, ""is_ready"": false, ""is_idle"": false, ""cook_time"": 37, ""_cooking_tick"": 10}], ""bonus_orders"": [{""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}], ""timestep"": 260}","[[0, -1], [0, 0]]",0,20.485589265823364,188,39.51441264152528,261,"[[""X"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X"", ""O"", ""X""], [""D"", "" "", ""X"", ""O"", ""X"", ""T"", ""X"", "" "", ""S""], [""X"", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", ""X""], [""X"", "" "", "" "", "" "", ""X"", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""S"", ""X"", ""D"", ""X"", ""X"", ""X""]]",asymmetric_advantages_tomato,A28AXX4NCWPH1F:3E1QT0TDFUGBM4PZ3SE1KXJH1HE8IG1604528131.7469928,09779a0cce9343069297230dce0cbbeb,ade7b18f252146839d26618ea4ee2330,True,True
"{""players"": [{""position"": [1, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""dish"", ""position"": [1, 2]}}, {""position"": [8, 2], ""orientation"": [0, 1], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [0, 2], ""_ingredients"": [{""name"": ""tomato"", ""position"": [0, 2]}, {""name"": ""tomato"", ""position"": [0, 2]}, {""name"": ""tomato"", ""position"": [0, 2]}], ""cooking_tick"": 12, ""is_cooking"": true, ""is_ready"": false, ""is_idle"": false, ""cook_time"": 21, ""_cooking_tick"": 12}], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 363}","[[0, 0], [1, 0]]",0,4.820123672485352,123,55.17987775802612,364,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""S"", ""S"", ""S"", ""X"", ""X"", ""X"", ""X"", ""X""], [""X"", ""X"", ""T"", ""S"", ""S"", ""S"", "" "", ""S"", ""S"", ""S"", ""O"", ""X"", ""X""], [""P"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""P""], [""X"", ""X"", ""D"", ""S"", ""S"", ""S"", ""S"", ""S"", ""S"", ""S"", ""D"", ""X"", ""X""]]",you_shall_not_pass,A2BLE02DXLK4PS:36TFCYNS49H15AFN5I880KZVSCFHX91604527421.5299037,a6262668593944199236265c5419fa46,aae64ad8179e4206a9f6ce56df3608ef,True,True
"{""players"": [{""position"": [7, 1], ""orientation"": [1, 0], ""held_object"": null}, {""position"": [1, 1], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""tomato"", ""position"": [4, 2]}], ""cooking_tick"": 7, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 7, ""_cooking_tick"": 7}], ""bonus_orders"": [{""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}], ""timestep"": 218}","[[0, 0], [0, -1]]",0,27.046014070510864,0,32.95398736000061,219,"[[""X"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X"", ""O"", ""X""], [""D"", "" "", ""X"", ""O"", ""X"", ""T"", ""X"", "" "", ""S""], [""X"", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", ""X""], [""X"", "" "", "" "", "" "", ""X"", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""S"", ""X"", ""D"", ""X"", ""X"", ""X""]]",asymmetric_advantages_tomato,A1BNR1ZAF1QGWG:3TU5ZICBRI8O32DIG0JATZA3S958QT1604704602.3513916,15b445e01df24e9b946bed435a07507b,44cc88f797dd40b09a48a7f711f80acc,True,True
"{""players"": [{""position"": [2, 1], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [2, 3], ""orientation"": [0, 1], ""held_object"": {""name"": ""dish"", ""position"": [2, 3]}}], ""objects"": [{""name"": ""soup"", ""position"": [2, 4], ""_ingredients"": [{""name"": ""onion"", ""position"": [2, 4]}, {""name"": ""onion"", ""position"": [2, 4]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}, {""name"": ""soup"", ""position"": [2, 0], ""_ingredients"": [{""name"": ""tomato"", ""position"": [2, 0]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [{""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}], ""timestep"": 211}","[[0, 0], [0, 0]]",0,27.81006407737732,78,32.189939737319946,212,"[[""X"", ""T"", ""P"", ""X"", ""X"", ""X"", ""X"", ""S"", ""X""], [""D"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", "" "", ""X"", ""X"", ""X"", ""X""], [""D"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""O"", ""P"", ""X"", ""X"", ""X"", ""X"", ""S"", ""X""]]",cramped_corridor,A2NUGRVI6IEGN7:3483FV8BEJQK75S9LAWBD3G93K962K1603505443.5190344,ece7d01a35a942ff8f5825680483cc66,b8b848570dd641929f27e4b129c3faf4,True,True
"{""players"": [{""position"": [1, 1], ""orientation"": [0, -1], ""held_object"": {""name"": ""tomato"", ""position"": [1, 1]}}, {""position"": [7, 3], ""orientation"": [0, 1], ""held_object"": {""name"": ""soup"", ""position"": [7, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [7, 3]}, {""name"": ""onion"", ""position"": [7, 3]}, {""name"": ""onion"", ""position"": [7, 3]}], ""cooking_tick"": 45, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 45, ""_cooking_tick"": 45}}], ""objects"": [{""name"": ""dish"", ""position"": [5, 0]}, {""name"": ""dish"", ""position"": [4, 0]}], ""bonus_orders"": [{""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}], ""timestep"": 344}","[[1, 0], [0, 0]]",0,7.691500902175902,154,52.30850100517273,345,"[[""X"", ""T"", ""P"", ""X"", ""X"", ""X"", ""X"", ""S"", ""X""], [""D"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", "" "", ""X"", ""X"", ""X"", ""X""], [""D"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""O"", ""P"", ""X"", ""X"", ""X"", ""X"", ""S"", ""X""]]",cramped_corridor,A21ZK49H9LSSRY:32AT8R96GQGYEFZ8B79KKR7T75FSUD1604524651.0233393,ca8b1d6c309e471b92adaa397da0a012,7b4837a18cbf46d485905f40c76ee76e,True,True
"{""players"": [{""position"": [9, 1], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [9, 1]}}, {""position"": [5, 3], ""orientation"": [1, 0], ""held_object"": {""name"": ""tomato"", ""position"": [5, 3]}}], ""objects"": [{""name"": ""soup"", ""position"": [6, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [6, 3]}, {""name"": ""onion"", ""position"": [6, 3]}, {""name"": ""onion"", ""position"": [6, 3]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}], ""timestep"": 108}","[[0, 0], [0, 0]]",0,43.51213479042053,0,16.487866878509518,109,"[[""X"", ""O"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""O"", ""X""], [""X"", "" "", "" "", "" "", "" "", "" "", ""X"", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", "" "", "" "", ""D"", "" "", "" "", ""X"", ""X"", ""X"", ""X""], [""X"", ""X"", ""S"", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", ""S"", ""X"", ""X""], [""X"", ""X"", ""X"", ""X"", ""X"", ""T"", ""X"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X""]]",inverse_marshmallow_experiment,A2MUCL20GTQJA0:3L70J4KAZLT8XH2S8CX4PR9ZZIGDAX1604701501.8568075,33206ea07def415e832cc739a70e26fc,9452cdd0fff64b0ab78bb5d7b2f03cdf,True,True
"{""players"": [{""position"": [6, 3], ""orientation"": [1, 0], ""held_object"": {""name"": ""dish"", ""position"": [6, 3]}}, {""position"": [2, 3], ""orientation"": [0, 1], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [4, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [4, 2]}, {""name"": ""onion"", ""position"": [4, 2]}, {""name"": ""tomato"", ""position"": [4, 2]}], ""cooking_tick"": 31, ""is_cooking"": true, ""is_ready"": false, ""is_idle"": false, ""cook_time"": 37, ""_cooking_tick"": 31}, {""name"": ""dish"", ""position"": [2, 4]}], ""bonus_orders"": [{""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}], ""timestep"": 139}","[[0, 0], [0, 0]]",0,38.82244658470154,78,21.177554845809933,140,"[[""X"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X"", ""O"", ""X""], [""D"", "" "", ""X"", ""O"", ""X"", ""T"", ""X"", "" "", ""S""], [""X"", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", ""X""], [""X"", "" "", "" "", "" "", ""X"", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""S"", ""X"", ""D"", ""X"", ""X"", ""X""]]",asymmetric_advantages_tomato,A14EYTLSMJRPUK:3SKEMFQBZ8C2SZFN3VZDXDYUT3DK8D1604702127.244169,6de0d2bfc6dc4be79e05914d4b683efe,72a6e3c31f3d4fffab55b303fc5be648,True,True
"{""players"": [{""position"": [1, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""dish"", ""position"": [1, 2]}}, {""position"": [11, 2], ""orientation"": [1, 0], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [12, 2], ""_ingredients"": [{""name"": ""onion"", ""position"": [12, 2]}, {""name"": ""onion"", ""position"": [12, 2]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}, {""name"": ""soup"", ""position"": [0, 2], ""_ingredients"": [{""name"": ""tomato"", ""position"": [0, 2]}, {""name"": ""onion"", ""position"": [0, 2]}, {""name"": ""onion"", ""position"": [0, 2]}], ""cooking_tick"": 21, ""is_cooking"": true, ""is_ready"": false, ""is_idle"": false, ""cook_time"": 37, ""_cooking_tick"": 21}], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 210}","[[0, 0], [0, 0]]",0,28.01978373527527,39,31.980218172073364,211,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""S"", ""S"", ""S"", ""X"", ""X"", ""X"", ""X"", ""X""], [""X"", ""X"", ""T"", ""S"", ""S"", ""S"", "" "", ""S"", ""S"", ""S"", ""O"", ""X"", ""X""], [""P"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""P""], [""X"", ""X"", ""D"", ""S"", ""S"", ""S"", ""S"", ""S"", ""S"", ""S"", ""D"", ""X"", ""X""]]",you_shall_not_pass,A3QY65O0HKWG8K:32AT8R96GQGYEFZ8B79KKR7T75FUSF1604523831.5825474,14647d2c943e45408d6dc238ba84582b,e0da18358d0a4258b2291271cda41340,True,True
"{""players"": [{""position"": [8, 2], ""orientation"": [-1, 0], ""held_object"": null}, {""position"": [4, 3], ""orientation"": [1, 0], ""held_object"": {""name"": ""onion"", ""position"": [4, 3]}}], ""objects"": [{""name"": ""soup"", ""position"": [6, 2], ""_ingredients"": [{""name"": ""tomato"", ""position"": [6, 2]}], ""cooking_tick"": 7, ""is_cooking"": false, ""is_ready"": true, ""is_idle"": false, ""cook_time"": 7, ""_cooking_tick"": 7}, {""name"": ""soup"", ""position"": [6, 3], ""_ingredients"": [{""name"": ""onion"", ""position"": [6, 3]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}, {""name"": ""tomato"", ""position"": [11, 2]}], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}], ""timestep"": 388}","[[-1, 0], [1, 0]]",0,1.2006030082702637,417,58.79939866065979,389,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X""], [""O"", "" "", "" "", "" "", ""D"", ""T"", ""X"", ""T"", ""D"", "" "", "" "", "" "", ""O""], [""X"", ""X"", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", ""X"", ""X""], [""S"", "" "", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", "" "", ""S""], [""X"", ""X"", ""X"", ""X"", ""X"", ""T"", ""X"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X""]]",marshmallow_experiment,A3FYWUZK52IC2J:3K4J6M3CXJ0B91CJA2YCVCCWCAWGAA1604703255.6561155,33f14a543a1049e2801e74d1a16ca8f2,39780a98f47140d781bd95ebeb05a4b4,True,True
"{""players"": [{""position"": [8, 2], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [1, 2], ""orientation"": [-1, 0], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}], ""timestep"": 10}","[[0, 0], [0, 0]]",0,58.31175398826599,0,1.688249588012695,11,"[[""X"", ""X"", ""X"", ""D"", ""T"", ""X"", ""O"", ""X"", ""X"", ""X"", ""X""], [""X"", "" "", "" "", "" "", "" "", ""X"", "" "", "" "", "" "", "" "", ""X""], [""S"", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", ""S""], [""X"", "" "", "" "", "" "", "" "", ""X"", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", ""O"", ""X"", ""T"", ""D"", ""X"", ""X"", ""X""]]",soup_coordination,A2VO8C41JJIQY9:32Q90QCQ1XSJ10PEGYLDPNUG3CUKE61604356287.0562136,31ed9ef240374669a7bae897fc544c16,85a740ab46c5490983b0fd9d0de4adf6,True,True
"{""players"": [{""position"": [1, 3], ""orientation"": [-1, 0], ""held_object"": null}, {""position"": [2, 1], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [{""name"": ""soup"", ""position"": [2, 0], ""_ingredients"": [{""name"": ""tomato"", ""position"": [2, 0]}, {""name"": ""tomato"", ""position"": [2, 0]}], ""cooking_tick"": -1, ""is_cooking"": false, ""is_ready"": false, ""is_idle"": true, ""cook_time"": -1, ""_cooking_tick"": -1}], ""bonus_orders"": [{""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato""]}], ""timestep"": 157}","[[0, 0], [0, 0]]",0,36.055419206619256,0,23.94458270072937,158,"[[""X"", ""T"", ""P"", ""X"", ""X"", ""X"", ""X"", ""S"", ""X""], [""D"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", "" "", ""X"", ""X"", ""X"", ""X""], [""D"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""O"", ""P"", ""X"", ""X"", ""X"", ""X"", ""S"", ""X""]]",cramped_corridor,A2DVV59R1CQU6T:34Z02EIMIXKJDT07200Q5PF8TZPT001604524242.6850624,e160befb33ad49c4a899b19471c22e26,da199b2a101e4a12a45d469235a2c727,True,True
"{""players"": [{""position"": [6, 1], ""orientation"": [-1, 0], ""held_object"": null}, {""position"": [10, 2], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [10, 2]}}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""all_orders"": [{""ingredients"": [""onion""]}, {""ingredients"": [""onion"", ""onion""]}, {""ingredients"": [""tomato""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}, {""ingredients"": [""onion"", ""onion"", ""tomato""]}, {""ingredients"": [""onion"", ""tomato"", ""tomato""]}], ""timestep"": 88}","[[0, 0], [1, 0]]",0,46.5089476108551,39,13.491053819656372,89,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""S"", ""S"", ""S"", ""X"", ""X"", ""X"", ""X"", ""X""], [""X"", ""X"", ""T"", ""S"", ""S"", ""S"", "" "", ""S"", ""S"", ""S"", ""O"", ""X"", ""X""], [""P"", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", "" "", ""P""], [""X"", ""X"", ""D"", ""S"", ""S"", ""S"", ""S"", ""S"", ""S"", ""S"", ""D"", ""X"", ""X""]]",you_shall_not_pass,A2DVV59R1CQU6T:34Z02EIMIXKJDT07200Q5PF8TZPT001604524116.5653706,e160befb33ad49c4a899b19471c22e26,da199b2a101e4a12a45d469235a2c727,True,True
