state,joint_action,reward,time_left,score,time_elapsed,cur_gameloop,layout,layout_name,trial_id,player_0_id,player_1_id,player_0_is_human,player_1_is_human
"{""players"": [{""position"": [7, 3], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [3, 3], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}], ""timestep"": 0}","[[0, 0], [0, -1]]",0,59.83508491516113,0,0.1649186611175537,1,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""O"", ""X""], [""X"", "" "", "" "", "" "", "" "", ""X"", ""T"", ""T"", ""X"", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", ""X"", ""X"", ""X""], [""S"", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", ""D"", ""X"", ""T"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X""]]",marshmallow_experiment_coordination,A1PAMVTKGCXSWQ:3AAJC4I4FLZM1BASU0ZE9IVLAX6JZL1603480308.2635458,d2a687bd14ec409287cd483ac75fe0bd,0b80269e06b44b3aaea4110aa49dadc9,True,True
"{""players"": [{""position"": [7, 3], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [3, 2], ""orientation"": [0, -1], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}], ""timestep"": 1}","[[0, 0], [1, 0]]",0,59.683668613433845,0,0.3163352012634277,2,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""O"", ""X""], [""X"", "" "", "" "", "" "", "" "", ""X"", ""T"", ""T"", ""X"", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", ""X"", ""X"", ""X""], [""S"", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", ""D"", ""X"", ""T"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X""]]",marshmallow_experiment_coordination,A1PAMVTKGCXSWQ:3AAJC4I4FLZM1BASU0ZE9IVLAX6JZL1603480308.2635458,d2a687bd14ec409287cd483ac75fe0bd,0b80269e06b44b3aaea4110aa49dadc9,True,True
"{""players"": [{""position"": [7, 3], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [4, 2], ""orientation"": [1, 0], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}], ""timestep"": 2}","[[0, 0], [0, 0]]",0,59.5317747592926,0,0.4682290554046631,3,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""O"", ""X""], [""X"", "" "", "" "", "" "", "" "", ""X"", ""T"", ""T"", ""X"", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", ""X"", ""X"", ""X""], [""S"", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", ""D"", ""X"", ""T"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X""]]",marshmallow_experiment_coordination,A1PAMVTKGCXSWQ:3AAJC4I4FLZM1BASU0ZE9IVLAX6JZL1603480308.2635458,d2a687bd14ec409287cd483ac75fe0bd,0b80269e06b44b3aaea4110aa49dadc9,True,True
"{""players"": [{""position"": [7, 3], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [4, 2], ""orientation"": [1, 0], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}], ""timestep"": 3}","[[0, 0], [0, 0]]",0,59.38007020950317,0,0.6199331283569336,4,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""O"", ""X""], [""X"", "" "", "" "", "" "", "" "", ""X"", ""T"", ""T"", ""X"", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", ""X"", ""X"", ""X""], [""S"", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", ""D"", ""X"", ""T"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X""]]",marshmallow_experiment_coordination,A1PAMVTKGCXSWQ:3AAJC4I4FLZM1BASU0ZE9IVLAX6JZL1603480308.2635458,d2a687bd14ec409287cd483ac75fe0bd,0b80269e06b44b3aaea4110aa49dadc9,True,True
"{""players"": [{""position"": [7, 3], ""orientation"": [0, -1], ""held_object"": null}, {""position"": [4, 2], ""orientation"": [1, 0], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}], ""timestep"": 4}","[[-1, 0], [0, 0]]",0,59.22831559181213,0,0.7716879844665527,5,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""O"", ""X""], [""X"", "" "", "" "", "" "", "" "", ""X"", ""T"", ""T"", ""X"", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", ""X"", ""X"", ""X""], [""S"", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", ""D"", ""X"", ""T"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X""]]",marshmallow_experiment_coordination,A1PAMVTKGCXSWQ:3AAJC4I4FLZM1BASU0ZE9IVLAX6JZL1603480308.2635458,d2a687bd14ec409287cd483ac75fe0bd,0b80269e06b44b3aaea4110aa49dadc9,True,True
"{""players"": [{""position"": [6, 3], ""orientation"": [-1, 0], ""held_object"": null}, {""position"": [4, 2], ""orientation"": [1, 0], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}], ""timestep"": 5}","[[0, 0], [0, 0]]",0,59.07694268226624,0,0.9230611324310304,6,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""O"", ""X""], [""X"", "" "", "" "", "" "", "" "", ""X"", ""T"", ""T"", ""X"", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", ""X"", ""X"", ""X""], [""S"", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", ""D"", ""X"", ""T"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X""]]",marshmallow_experiment_coordination,A1PAMVTKGCXSWQ:3AAJC4I4FLZM1BASU0ZE9IVLAX6JZL1603480308.2635458,d2a687bd14ec409287cd483ac75fe0bd,0b80269e06b44b3aaea4110aa49dadc9,True,True
"{""players"": [{""position"": [6, 3], ""orientation"": [-1, 0], ""held_object"": null}, {""position"": [4, 2], ""orientation"": [1, 0], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}], ""timestep"": 6}","[[0, 0], [0, 0]]",0,58.92530083656311,0,1.074702501296997,7,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""O"", ""X""], [""X"", "" "", "" "", "" "", "" "", ""X"", ""T"", ""T"", ""X"", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", ""X"", ""X"", ""X""], [""S"", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", ""D"", ""X"", ""T"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X""]]",marshmallow_experiment_coordination,A1PAMVTKGCXSWQ:3AAJC4I4FLZM1BASU0ZE9IVLAX6JZL1603480308.2635458,d2a687bd14ec409287cd483ac75fe0bd,0b80269e06b44b3aaea4110aa49dadc9,True,True
"{""players"": [{""position"": [6, 3], ""orientation"": [-1, 0], ""held_object"": null}, {""position"": [4, 2], ""orientation"": [1, 0], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}], ""timestep"": 7}","[[1, 0], [0, 0]]",0,58.77395129203797,0,1.2260525226593018,8,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""O"", ""X""], [""X"", "" "", "" "", "" "", "" "", ""X"", ""T"", ""T"", ""X"", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", ""X"", ""X"", ""X""], [""S"", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", ""D"", ""X"", ""T"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X""]]",marshmallow_experiment_coordination,A1PAMVTKGCXSWQ:3AAJC4I4FLZM1BASU0ZE9IVLAX6JZL1603480308.2635458,d2a687bd14ec409287cd483ac75fe0bd,0b80269e06b44b3aaea4110aa49dadc9,True,True
"{""players"": [{""position"": [7, 3], ""orientation"": [1, 0], ""held_object"": null}, {""position"": [4, 2], ""orientation"": [1, 0], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}], ""timestep"": 8}","[[0, 0], [0, 0]]",0,58.6221981048584,0,1.3778057098388672,9,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""O"", ""X""], [""X"", "" "", "" "", "" "", "" "", ""X"", ""T"", ""T"", ""X"", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", ""X"", ""X"", ""X""], [""S"", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", ""D"", ""X"", ""T"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X""]]",marshmallow_experiment_coordination,A1PAMVTKGCXSWQ:3AAJC4I4FLZM1BASU0ZE9IVLAX6JZL1603480308.2635458,d2a687bd14ec409287cd483ac75fe0bd,0b80269e06b44b3aaea4110aa49dadc9,True,True
"{""players"": [{""position"": [7, 3], ""orientation"": [1, 0], ""held_object"": null}, {""position"": [4, 2], ""orientation"": [1, 0], ""held_object"": null}], ""objects"": [], ""bonus_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}], ""all_orders"": [{""ingredients"": [""onion"", ""onion"", ""onion""]}, {""ingredients"": [""tomato"", ""tomato"", ""tomato""]}], ""timestep"": 9}","[[0, 1], [0, 0]]",0,58.47095251083374,0,1.5290513038635254,10,"[[""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""X"", ""O"", ""X""], [""X"", "" "", "" "", "" "", "" "", ""X"", ""T"", ""T"", ""X"", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", ""X"", ""X"", ""X""], [""S"", "" "", "" "", "" "", "" "", ""P"", "" "", "" "", "" "", "" "", "" "", "" "", ""X""], [""X"", ""X"", ""X"", ""X"", ""D"", ""X"", ""T"", ""T"", ""X"", ""X"", ""X"", ""X"", ""X""]]",marshmallow_experiment_coordination,A1PAMVTKGCXSWQ:3AAJC4I4FLZM1BASU0ZE9IVLAX6JZL1603480308.2635458,d2a687bd14ec409287cd483ac75fe0bd,0b80269e06b44b3aaea4110aa49dadc9,True,True
